date,USD/NTD,RMB/NTD,EU/USD,USD/JPY,GBP/USD,AUD/USD,USD/HKD,USD/RMB
2014/4/11,30.083,-,1.3894,101.605,1.67685,0.9373,7.75415,6.2124
2014/4/14,30.181,-,1.38545,101.645,1.67375,0.93955,7.7537,6.212
2014/4/15,30.208,-,1.38165,101.865,1.6715,0.9388,7.75435,6.2206
2014/4/16,30.153,-,1.3818,102.185,1.67235,0.9367,7.75465,6.2233
2014/4/17,30.164,-,1.3839,102.035,1.68335,0.9365,7.7541,6.2185
2014/4/18,30.195,-,1.3814,102.395,1.6792,0.93345,7.7543,6.229
2014/4/21,30.235,-,1.3819,102.575,1.68045,0.933,7.75375,6.2253
2014/4/22,30.274,-,1.3793,102.575,1.6793,0.9353,7.75385,6.2376
2014/4/23,30.29,-,1.3817,102.535,1.68265,0.9274,7.75235,6.2426
2014/4/24,30.275,-,1.3823,102.325,1.6787,0.9294,7.75375,6.2408
2014/4/25,30.284,-,1.38315,102.345,1.68065,0.9276,7.75335,6.2548
2014/4/28,30.265,-,1.3823,102.195,1.6788,0.9284,7.75315,6.2563
2014/4/29,30.195,-,1.3862,102.495,1.68145,0.9238,7.7529,6.2528
2014/4/30,30.22,-,1.3804,102.415,1.6819,0.92855,7.75305,6.2656
2014/5/2,30.179,-,1.386,102.375,1.68875,0.9278,7.75265,6.2601
2014/5/5,30.136,-,1.3874,101.935,1.6872,0.92655,7.7527,6.2505
2014/5/6,30.128,-,1.38805,102.035,1.68875,0.9276,7.7526,6.2336
2014/5/7,30.13,-,1.3923,101.595,1.69785,0.934,7.75185,6.2253
2014/5/8,30.104,-,1.3917,101.795,1.69605,0.93725,7.75185,6.2308
2014/5/9,30.09,-,1.3838,101.725,1.69275,0.9357,7.75175,6.2296
2014/5/12,30.148,-,1.3764,101.985,1.6856,0.9362,7.7516,6.2337
2014/5/13,30.177,-,1.3759,102.285,1.68785,0.93455,7.75225,6.2392
2014/5/14,30.185,-,1.37195,102.145,1.68615,0.94075,7.7516,6.2286
2014/5/15,30.148,-,1.3713,101.855,1.67725,0.93785,7.75165,6.2286
2014/5/16,30.152,-,1.37085,101.465,1.67865,0.9355,7.75205,6.2316
2014/5/19,30.13,-,1.37035,101.415,1.6823,0.9349,7.75205,6.2414
2014/5/20,30.136,-,1.3711,101.525,1.68145,0.9298,7.75185,6.2386
2014/5/21,30.148,-,1.3707,101.225,1.6837,0.9234,7.75275,6.2387
2014/5/22,30.13,-,1.36745,101.725,1.6892,0.9268,7.75325,6.2342
2014/5/23,30.117,-,1.3647,101.735,1.6871,0.9241,7.7536,6.2386
2014/5/26,30.098,-,1.362,101.895,1.68395,0.92385,7.75375,6.2361
2014/5/27,30.113,-,1.3653,101.975,1.686,0.92585,7.7535,6.2426
2014/5/28,30.115,-,1.3632,101.945,1.68115,0.9265,7.7529,6.2585
2014/5/29,30.05,-,1.3609,101.675,1.67275,0.92825,7.75315,6.2605
2014/5/30,29.987,-,1.3606,101.595,1.67375,0.93255,7.75295,6.2435
2014/6/3,30.007,-,1.3604,102.345,1.6745,0.9268,7.75375,6.2471
2014/6/4,30.034,-,1.3614,102.665,1.67235,0.9268,7.75275,6.2553
2014/6/5,30.043,-,1.36005,102.525,1.67455,0.9283,7.7529,6.2544
2014/6/6,30.025,-,1.3658,102.345,1.68115,0.9334,7.75265,6.2516
2014/6/9,30.005,-,1.3644,102.505,1.6807,0.9349,7.75245,6.2449
2014/6/10,30,-,1.35885,102.325,1.6808,0.936,7.75155,6.2342
2014/6/11,29.986,-,1.354,102.275,1.6753,0.9389,7.75225,6.2267
2014/6/12,29.998,-,1.3543,102.075,1.67965,0.93795,7.75175,6.222
2014/6/13,30,-,1.35565,101.965,1.69595,0.9419,7.75165,6.2089
2014/6/16,30.003,-,1.35425,101.765,1.69835,0.94055,7.75155,6.2102
2014/6/17,30.004,-,1.3559,101.975,1.69715,0.93545,7.75175,6.2334
2014/6/18,30.008,-,1.3547,102.285,1.6962,0.93335,7.7514,6.2287
2014/6/19,29.985,-,1.3591,101.905,1.6992,0.94025,7.75085,6.2268
2014/6/20,29.991,-,1.3629,101.855,1.7048,0.9404,7.75095,6.226
2014/6/23,29.99,-,1.3611,101.945,1.70405,0.94395,7.75125,6.2165
2014/6/24,29.977,-,1.3595,101.925,1.7025,0.94255,7.75175,6.2274
2014/6/25,29.985,-,1.3609,101.885,1.6971,0.9363,7.75145,6.2334
2014/6/26,29.938,-,1.3633,101.815,1.69845,0.94015,7.75145,6.2325
2014/6/27,29.903,-,1.3626,101.415,1.70395,0.9435,7.7513,6.2234
2014/6/30,29.864,-,1.36415,101.305,1.7028,0.94195,7.7509,6.2042
2014/7/1,29.884,-,1.3684,101.435,1.71045,0.9454,7.75015,6.2024
2014/7/2,29.862,-,1.3671,101.595,1.71465,0.94545,7.75015,6.212
2014/7/3,29.867,-,1.36515,101.905,1.71565,0.93765,7.75045,6.21525
2014/7/4,29.872,-,1.3605,102.025,1.71725,0.93615,7.75075,6.20745
2014/7/7,29.897,-,1.3583,102.105,1.71415,0.93615,7.75025,6.2066
2014/7/8,29.901,-,1.3605,101.775,1.713,0.93865,7.75025,6.207
2014/7/9,29.9,-,1.36165,101.615,1.71325,0.93975,7.75015,6.1972
2014/7/10,29.888,-,1.3645,101.545,1.71555,0.94005,7.75005,6.1998
2014/7/11,29.93,-,1.3598,101.275,1.7127,0.9389,7.75005,6.208
2014/7/14,29.938,-,1.3603,101.415,1.71175,0.9402,7.75005,6.2036
2014/7/15,29.984,-,1.3619,101.595,1.7085,0.93925,7.75005,6.2112
2014/7/16,30.004,-,1.3559,101.755,1.71335,0.93325,7.75115,6.20625
2014/7/17,29.991,-,1.3525,101.525,1.71405,0.93655,7.7509,6.2052
2014/7/18,29.984,-,1.35235,101.315,1.71025,0.9363,7.7512,6.20225
2014/7/21,29.975,-,1.35435,101.195,1.70975,0.9391,7.75155,6.19865
2014/7/22,29.98,-,1.3524,101.505,1.7078,0.9388,7.7518,6.20725
2014/7/24,29.987,-,1.3459,101.445,1.70325,0.94505,7.75075,6.1922
2014/7/25,29.982,-,1.3469,101.78,1.69925,0.9415,7.75025,6.1966
2014/7/28,29.971,-,1.3429,101.825,1.69795,0.9392,7.75005,6.17055
2014/7/29,29.948,-,1.34305,101.97,1.69705,0.94005,7.75005,6.18325
2014/7/30,29.949,-,1.3406,102.105,1.69465,0.93815,7.75005,6.17845
2014/7/31,29.977,-,1.33965,102.765,1.69235,0.93175,7.75005,6.17255
2014/8/1,30.021,-,1.3386,102.93,1.6874,0.92915,7.75005,6.173
2014/8/4,29.985,-,1.34205,102.675,1.68235,0.93175,7.75005,6.1835
2014/8/5,29.993,-,1.3422,102.485,1.68655,0.93385,7.75005,6.1746
2014/8/6,29.999,-,1.3366,102.59,1.6868,0.93055,7.75055,6.1698
2014/8/7,29.999,-,1.3385,102.435,1.68505,0.92715,7.75045,6.1615
2014/8/8,30.017,-,1.33595,101.825,1.68105,0.92465,7.75175,6.1589
2014/8/11,29.997,-,1.3399,102.145,1.67785,0.9281,7.75125,6.1534
2014/8/12,30.003,-,1.3374,102.28,1.67645,0.92615,7.75105,6.1568
2014/8/13,30.004,-,1.33645,102.29,1.6803,0.92805,7.75125,6.1624
2014/8/14,29.996,-,1.3363,102.59,1.66845,0.9299,7.7509,6.1537
2014/8/15,29.977,-,1.33645,102.53,1.6694,0.93265,7.75075,6.1487
2014/8/18,29.965,-,1.3394,102.33,1.67335,0.9323,7.75075,6.1483
2014/8/19,29.982,-,1.3357,102.585,1.67195,0.93375,7.7504,6.1371
2014/8/20,29.987,-,1.3304,103.21,1.66065,0.92915,7.7504,6.1488
2014/8/21,29.997,-,1.32465,103.865,1.6569,0.9251,7.75045,6.153
2014/8/22,29.971,-,1.32895,103.735,1.65835,0.9324,7.75015,6.1605
2014/8/25,29.979,-,1.3208,104.17,1.65635,0.932,7.7504,6.1532
2014/8/26,29.971,-,1.32015,103.91,1.65875,0.9289,7.75025,6.154
2014/8/27,29.948,-,1.3158,104.03,1.65485,0.9325,7.75035,6.1484
2014/8/28,29.888,-,1.3213,103.745,1.66015,0.93625,7.75015,6.1432
2014/8/29,29.905,-,1.3176,103.805,1.6583,0.9348,7.7502,6.1434
2014/9/1,29.874,-,1.3127,104.185,1.6602,0.9341,7.75015,6.1423
2014/9/2,29.912,-,1.3123,104.825,1.65885,0.9297,7.75025,6.1455
2014/9/3,29.928,-,1.3129,105.065,1.6461,0.9282,7.75035,6.1441
2014/9/4,29.898,-,1.3145,104.835,1.64555,0.9341,7.75025,6.1355
2014/9/5,29.935,-,1.2933,105.345,1.63095,0.9338,7.75025,6.1416
2014/9/9,29.939,-,1.2878,106.25,1.60755,0.9259,7.75025,6.1338
2014/9/10,29.966,-,1.2925,106.445,1.6114,0.91625,7.7503,6.1315
2014/9/11,29.984,-,1.291,106.925,1.6202,0.91885,7.7503,6.1316
2014/9/12,30.008,-,1.2922,107.275,1.62355,0.9061,7.75055,6.1338
2014/9/15,30.036,-,1.2955,107.27,1.62395,0.89895,7.75085,6.1432
2014/9/16,30.12,-,1.29405,107.23,1.62175,0.9013,7.75105,6.1537
2014/9/17,30.122,-,1.29515,107.265,1.6282,0.90655,7.75095,6.1435
2014/9/18,30.242,-,1.28575,108.825,1.6273,0.8959,7.7514,6.1449
2014/9/19,30.243,-,1.2913,109.055,1.64575,0.897,7.75115,6.1381
2014/9/22,30.192,-,1.28635,108.77,1.63545,0.89315,7.75135,6.1388
2014/9/23,30.237,-,1.285,108.75,1.63805,0.8911,7.7514,6.141
2014/9/24,30.249,-,1.285,108.575,1.6405,0.88735,7.75145,6.1372
2014/9/25,30.277,-,1.27645,109.195,1.6324,0.88145,7.7524,6.1361
2014/9/26,30.3,-,1.2745,109.025,1.63035,0.87545,7.75595,6.1346
2014/9/29,30.48,-,1.2671,109.66,1.6225,0.87025,7.76185,6.1334
2014/9/30,30.453,-,1.2692,109.36,1.62605,0.87535,7.7628,6.1467
2014/10/1,30.48,-,1.2618,109.865,1.61895,0.8678,7.7648,6.138
2014/10/2,30.414,-,1.2655,108.76,1.62285,0.88045,7.76435,6.1401
2014/10/3,30.4,-,1.2653,108.83,1.61335,0.8794,7.76235,6.1386
2014/10/6,30.469,-,1.25185,109.55,1.59845,0.86915,7.7567,6.1376
2014/10/7,30.445,-,1.26335,108.72,1.60685,0.87765,7.75445,6.1388
2014/10/8,30.424,-,1.2629,108.485,1.60575,0.87615,7.75685,6.1368
2014/10/9,30.371,-,1.2744,107.94,1.61815,0.88675,7.75565,6.1332
2014/10/13,30.397,-,1.26765,107.24,1.61105,0.8731,7.7572,6.1264
2014/10/14,30.415,-,1.2727,107.045,1.60795,0.8797,7.75595,6.1256
2014/10/15,30.401,-,1.2642,107.245,1.59075,0.87315,7.75635,6.125
2014/10/16,30.368,-,1.2816,106.16,1.59765,0.87865,7.75735,6.1241
2014/10/17,30.415,-,1.2803,106.185,1.60785,0.8753,7.7582,6.1248
2014/10/20,30.396,-,1.27575,107.29,1.61065,0.87725,7.75755,6.1252
2014/10/21,30.38,-,1.28205,106.375,1.6179,0.8811,7.75805,6.1207
2014/10/22,30.384,-,1.2723,107.025,1.6119,0.87875,7.75645,6.1197
2014/10/23,30.395,-,1.2639,107.26,1.6054,0.876,7.75685,6.1195
2014/10/24,30.403,-,1.2657,108.01,1.60445,0.87755,7.75775,6.1193
2014/10/27,30.384,-,1.27065,107.95,1.6105,0.8814,7.7571,6.1188
2014/10/28,30.393,-,1.2701,107.87,1.61275,0.88165,7.7573,6.1143
2014/10/29,30.368,-,1.2737,108.125,1.6142,0.8869,7.75625,6.1123
2014/10/30,30.383,-,1.2594,109.11,1.59725,0.8767,7.7557,6.1125
2014/10/31,30.376,-,1.25745,110.615,1.59765,0.8794,7.75525,6.1103
2014/11/3,30.485,-,1.2484,112.72,1.59735,0.87385,7.75535,6.1127
2014/11/4,30.497,-,1.2521,113.42,1.60005,0.87215,7.75375,6.1182
2014/11/5,30.492,-,1.2559,114,1.60125,0.87365,7.75175,6.1121
2014/11/6,30.612,-,1.25275,114.155,1.5989,0.86155,7.75245,6.1134
2014/11/7,30.605,-,1.2377,115.33,1.58255,0.8557,7.75265,6.1179
2014/11/10,30.561,-,1.24785,114.08,1.59005,0.8669,7.7523,6.1163
2014/11/11,30.545,-,1.2421,115.245,1.5839,0.8624,7.75395,6.1199
2014/11/12,30.634,-,1.2469,115.645,1.59125,0.8676,7.75415,6.1275
2014/11/13,30.623,-,1.2443,115.69,1.57675,0.8688,7.75435,6.1259
2014/11/14,30.645,-,1.2435,116.17,1.56595,0.8683,7.75515,6.1277
2014/11/17,30.674,-,1.2545,115.71,1.572,0.8789,7.7548,6.1242
2014/11/18,30.711,-,1.2469,116.59,1.56495,0.8718,7.75475,6.1247
2014/11/19,30.786,-,1.2518,117.3,1.56145,0.8666,7.75485,6.1199
2014/11/20,30.909,-,1.25475,118.665,1.5678,0.85885,7.7559,6.1277
2014/11/21,30.922,-,1.2553,117.77,1.56945,0.8642,7.75565,6.12125
2014/11/24,30.916,-,1.23945,117.93,1.5663,0.86875,7.75615,6.12295
2014/11/25,30.912,-,1.2424,117.925,1.56845,0.86005,7.75645,6.1391
2014/11/26,30.874,-,1.247,117.82,1.56965,0.8542,7.7552,6.1363
2014/11/27,30.87,-,1.2506,117.37,1.57865,0.859,7.75395,6.1391
2014/11/28,30.954,-,1.2449,118.23,1.57105,0.8497,7.75315,6.1455
2014/12/1,31.039,-,1.2449,118.85,1.56155,0.85075,7.75405,6.1465
2014/12/2,31.046,-,1.2465,118.48,1.5726,0.85095,7.75515,6.1489
2014/12/3,31.12,-,1.23785,119.2,1.5644,0.8403,7.75465,6.1512
2014/12/4,31.141,-,1.2305,119.915,1.56815,0.83975,7.75295,6.15045
2014/12/5,31.112,-,1.2378,120.025,1.5639,0.8374,7.75155,6.15365
2014/12/8,31.193,-,1.2291,121.525,1.55645,0.82835,7.75155,6.1669
2014/12/9,31.227,-,1.2315,120.145,1.5643,0.82405,7.7522,6.1996
2014/12/10,31.211,-,1.2392,118.945,1.56835,0.83215,7.75225,6.17955
2014/12/11,31.201,-,1.24505,118.14,1.57115,0.8325,7.75145,6.1726
2014/12/12,31.31,-,1.23955,118.805,1.57235,0.82755,7.75295,6.1939
2014/12/15,31.329,-,1.24445,118.68,1.5717,0.8238,7.75295,6.1936
2014/12/16,31.305,-,1.24545,117.4,1.565,0.8223,7.753,6.197
2014/12/17,31.312,-,1.24895,116.88,1.57235,0.8154,7.75385,6.1951
2014/12/18,31.404,-,1.23435,118.43,1.55905,0.81345,7.75475,6.21435
2014/12/19,31.48,-,1.22825,119.3,1.56555,0.81895,7.75355,6.22435
2014/12/22,31.545,-,1.22395,119.57,1.5642,0.81635,7.75525,6.21675
2014/12/23,31.669,-,1.22325,120.13,1.55885,0.8117,7.7577,6.22615
2014/12/24,31.828,-,1.21805,120.36,1.55235,0.81145,7.7593,6.23
2014/12/25,31.735,-,1.22165,120.48,1.5556,0.8112,7.7608,6.2085
2014/12/26,31.721,-,1.22165,120.195,1.55575,0.81285,7.7597,6.2087
2014/12/27,31.709,-,1.21815,120.365,1.55595,0.8108,7.75975,6.21775
2014/12/29,31.743,-,1.21985,120.275,1.55835,0.8139,7.7593,6.21775
2014/12/30,31.735,-,1.21405,120.455,1.55155,0.81285,7.7579,6.22655
2014/12/31,31.6,-,1.21565,119.695,1.55625,0.81885,7.7567,6.20155
2015/1/5,32.007,-,1.19425,120.555,1.52865,0.8055,7.75655,6.23735
2015/1/6,31.998,-,1.19555,119.115,1.52595,0.8138,7.75475,6.2152
2015/1/7,31.972,-,1.18755,118.995,1.51385,0.8074,7.7547,6.21
2015/1/8,31.99,-,1.182,119.72,1.50835,0.8106,7.7554,6.2193
2015/1/9,31.957,-,1.18105,119.275,1.50975,0.8139,7.75455,6.2093
2015/1/12,31.845,-,1.18575,118.165,1.51625,0.82465,7.75375,6.1986
2015/1/13,31.811,-,1.18295,118.395,1.51595,0.81655,7.75375,6.2052
2015/1/14,31.774,-,1.17925,117.045,1.5167,0.80885,7.7537,6.1937
2015/1/15,31.747,-,1.17665,117.795,1.52285,0.8204,7.75435,6.1973
2015/1/16,31.615,-,1.16325,116.325,1.5182,0.82315,7.75155,6.2075
2015/1/19,31.512,-,1.15575,117.205,1.51375,0.82135,7.75205,6.2165
2015/1/20,31.595,-,1.15795,118.315,1.5075,0.8184,7.7526,6.2171
2015/1/21,31.554,-,1.15665,117.865,1.51535,0.821,7.7532,6.2172
2015/1/22,31.46,-,1.15925,118.205,1.51335,0.8068,7.75325,6.2113
2015/1/23,31.32,-,1.13255,118.635,1.49865,0.7982,7.75255,6.2282
2015/1/26,31.312,-,1.11795,117.635,1.5003,0.7884,7.7528,6.2476
2015/1/27,31.274,-,1.12405,118.235,1.51035,0.79335,7.75215,6.2535
2015/1/28,31.218,-,1.13365,118.175,1.51625,0.79905,7.75235,6.2471
2015/1/29,31.414,-,1.12685,117.785,1.51345,0.78665,7.75175,6.2509
2015/1/30,31.508,-,1.13375,117.865,1.5082,0.7793,7.752,6.2515
2015/2/2,31.655,-,1.13105,117.605,1.50785,0.7785,7.75415,6.2465
2015/2/3,31.562,-,1.13245,116.975,1.50165,0.7655,7.75455,6.2591
2015/2/4,31.419,-,1.14795,117.675,1.51715,0.7837,7.75425,6.2469
2015/2/5,31.4,-,1.13515,117.265,1.52115,0.7781,7.75325,6.2552
2015/2/6,31.4,-,1.14705,117.325,1.53385,0.78345,7.75225,6.2403
2015/2/9,31.514,-,1.13345,118.855,1.52575,0.77645,7.75335,6.2426
2015/2/10,31.473,-,1.13345,118.505,1.52375,0.7818,7.75335,6.2449
2015/2/11,31.51,-,1.13155,119.605,1.52415,0.77725,7.75405,6.2419
2015/2/12,31.568,-,1.13115,120.275,1.5219,0.76495,7.75425,6.2474
2015/2/13,31.46,-,1.14325,118.535,1.54125,0.77835,7.75465,6.2426
2015/2/24,31.581,-,1.13385,119.045,1.5443,0.7774,7.7566,6.2556
2015/2/25,31.475,-,1.13465,118.705,1.54755,0.78835,7.75505,6.2596
2015/2/26,31.435,-,1.13695,118.985,1.55475,0.7856,7.75505,6.2603
2015/3/2,31.4,-,1.11805,119.855,1.54055,0.77675,7.75555,6.2761
2015/3/3,31.397,-,1.11975,119.695,1.53805,0.7824,7.7548,6.27625
2015/3/4,31.4,-,1.11665,119.705,1.5349,0.7814,7.75535,6.27195
2015/3/5,31.463,-,1.1059,119.845,1.52515,0.78215,7.75625,6.26835
2015/3/6,31.446,-,1.10245,120.03,1.5248,0.78035,7.75605,6.2657
2015/3/9,31.528,-,1.08385,121.04,1.50665,0.7691,7.7598,6.2677
2015/3/10,31.549,-,1.08025,121.675,1.5083,0.76545,7.75845,6.26185
2015/3/11,31.652,-,1.06875,121.365,1.5078,0.76065,7.76065,6.26045
2015/3/12,31.7,-,1.05175,121.45,1.49305,0.76025,7.7649,6.2631
2015/3/13,31.596,-,1.06025,121.55,1.4862,0.7671,7.7646,6.2587
2015/3/16,31.643,-,1.05135,121.29,1.47545,0.7647,7.7649,6.2493
2015/3/17,31.632,-,1.05645,121.41,1.48245,0.7631,7.7632,6.2553
2015/3/18,31.544,-,1.05945,121.38,1.4759,0.7612,7.75825,6.24175
2015/3/19,31.435,-,1.07735,120.55,1.48995,0.77335,7.75725,6.1957
2015/3/20,31.454,-,1.06825,120.73,1.47645,0.76865,7.7578,6.1859
2015/3/23,31.445,-,1.08155,119.93,1.49365,0.78135,7.7561,6.20725
2015/3/24,31.372,-,1.09195,119.675,1.49355,0.78585,7.7548,6.21245
2015/3/25,31.309,-,1.09245,119.63,1.48555,0.7875,7.7548,6.2153
2015/3/26,31.304,-,1.09855,118.98,1.48885,0.78165,7.75425,6.2164
2015/3/27,31.274,-,1.08815,119.115,1.48495,0.77975,7.7533,6.2205
2015/3/30,31.285,-,1.08595,119.21,1.48535,0.7717,7.7542,6.2317
2015/3/31,31.29,-,1.07895,120.18,1.4777,0.76345,7.7547,6.2024
2015/4/1,31.279,-,1.07765,119.97,1.4858,0.76315,7.75505,6.2012
2015/4/2,31.236,-,1.07825,119.595,1.48365,0.75915,7.75325,6.1981
2015/4/7,30.99,-,1.09365,119.54,1.49115,0.77055,7.75205,6.1934
2015/4/8,31.095,-,1.08535,119.81,1.48415,0.76755,7.75155,6.2058
2015/4/9,31.107,-,1.07675,120.215,1.48695,0.76895,7.75025,6.2055
2015/4/10,31.157,-,1.06755,120.52,1.4715,0.76945,7.75025,6.2104
2015/4/13,31.29,-,1.05895,120.45,1.45925,0.7586,7.7501,6.216
2015/4/14,31.256,-,1.05425,119.81,1.46575,0.75955,7.7504,6.2143
2015/4/15,31.265,-,1.0633,119.665,1.47525,0.75915,7.75035,6.2085
2015/4/16,31.189,-,1.06825,119.34,1.48315,0.77435,7.75115,6.199
2015/4/17,31.1,-,1.0777,118.985,1.49365,0.77855,7.75155,6.1937
2015/4/20,31.023,-,1.0776,118.64,1.49555,0.78135,7.75015,6.2058
2015/4/21,31.09,-,1.07225,119.49,1.4884,0.7691,7.75015,6.2024
2015/4/22,31.058,-,1.07425,119.505,1.4945,0.77735,7.7501,6.1941
2015/4/23,31.087,-,1.0715,119.715,1.50345,0.77575,7.75005,6.1956
2015/4/24,30.934,-,1.08065,119.535,1.50505,0.7777,7.75005,6.1966
2015/4/27,30.57,-,1.08645,118.98,1.51835,0.78235,7.75055,6.2023
2015/4/28,30.545,-,1.08765,119.11,1.52335,0.78725,7.75035,6.2049
2015/4/29,30.504,-,1.0968,118.84,1.5346,0.7991,7.75035,6.2067
2015/4/30,30.8,-,1.1104,118.615,1.54225,0.79915,7.7505,6.2051
2015/5/4,30.729,-,1.11925,120.085,1.51515,0.7825,7.75315,6.2159
2015/5/5,30.699,-,1.11395,120.045,1.5129,0.7916,7.7519,6.2068
2015/5/6,30.653,-,1.12365,119.885,1.52135,0.79615,7.75185,6.2003
2015/5/7,30.699,-,1.13605,119.49,1.52495,0.799,7.7518,6.2029
2015/5/8,30.731,-,1.1227,119.88,1.54845,0.7913,7.7535,6.2091
2015/5/11,30.732,-,1.1141,119.945,1.5418,0.78895,7.75345,6.208
2015/5/12,30.733,-,1.11785,120.25,1.55795,0.7936,7.75185,6.2089
2015/5/13,30.678,-,1.12505,119.875,1.56865,0.7976,7.7532,6.206
2015/5/14,30.572,-,1.13595,119.2,1.57445,0.8121,7.7521,6.202
2015/5/15,30.49,-,1.1403,119.45,1.57745,0.80495,7.7511,6.2049
2015/5/18,30.435,-,1.1429,119.68,1.57255,0.80145,7.7515,6.2156
2015/5/19,30.444,-,1.13155,119.935,1.56625,0.8002,7.75145,6.2044
2015/5/20,30.483,-,1.11385,120.94,1.5507,0.79215,7.7524,6.2045
2015/5/21,30.475,-,1.11195,121.045,1.55525,0.79065,7.7528,6.2044
2015/5/22,30.415,-,1.11425,120.79,1.5669,0.792,7.75185,6.1959
2015/5/25,30.5,-,1.09835,121.61,1.54765,0.7822,7.7517,6.1974
2015/5/26,30.548,-,1.09315,121.885,1.5446,0.78255,7.75215,6.2055
2015/5/27,30.686,-,1.09065,122.985,1.5416,0.77565,7.7526,6.2038
2015/5/28,30.735,-,1.09155,123.88,1.53635,0.76955,7.75365,6.2007
2015/5/29,30.65,-,1.09485,123.81,1.53265,0.7659,7.7528,6.2029
2015/6/1,30.744,-,1.09625,124.09,1.52995,0.7652,7.7521,6.2149
2015/6/2,30.902,-,1.09425,124.585,1.52155,0.76865,7.75585,6.1953
2015/6/3,30.81,-,1.11825,123.875,1.5364,0.78,7.7548,6.1978
2015/6/4,30.871,-,1.12645,124.32,1.53295,0.7726,7.7536,6.201
2015/6/5,30.865,-,1.12245,124.44,1.53595,0.7704,7.75245,6.207
2015/6/8,31.032,-,1.12585,124.74,1.53075,0.76925,7.7534,6.2039
2015/6/9,31.12,-,1.1323,124.425,1.53585,0.7691,7.75225,6.20825
2015/6/10,31.074,-,1.1295,122.985,1.5411,0.76995,7.752,6.2062
2015/6/11,30.911,-,1.1302,123.23,1.54935,0.77675,7.7524,6.2056
2015/6/12,30.887,-,1.12305,123.445,1.55085,0.7738,7.7526,6.2083
2015/6/15,30.981,-,1.1201,123.495,1.5537,0.77125,7.753,6.2083
2015/6/16,30.921,-,1.12745,123.61,1.56075,0.77545,7.7521,6.2084
2015/6/17,30.916,-,1.1256,123.56,1.56425,0.7724,7.7524,6.2091
2015/6/18,31.06,-,1.137,122.935,1.58375,0.77385,7.7528,6.2107
2015/6/22,30.741,-,1.1394,122.72,1.59005,0.77795,7.7517,6.1871
2015/6/23,30.85,-,1.1274,123.735,1.57775,0.7706,7.752,6.2088
2015/6/24,30.93,-,1.1196,123.99,1.57555,0.7723,7.7524,6.2069
2015/6/25,30.913,-,1.1205,123.6,1.56925,0.7741,7.7516,6.2093
2015/6/26,30.9,-,1.11885,123.34,1.57415,0.7718,7.7518,6.2094
2015/6/29,30.965,-,1.1014,122.48,1.57135,0.7634,7.7523,6.209
2015/6/30,30.865,-,1.11885,122.325,1.5723,0.767,7.7521,6.2074
2015/7/1,30.863,-,1.11405,122.59,1.57005,0.7715,7.7523,6.205
2015/7/2,30.908,-,1.1068,123.41,1.56105,0.7646,7.7517,6.2079
2015/7/3,30.894,-,1.1092,123.13,1.561,0.7586,7.7519,6.2064
2015/7/6,30.942,-,1.10335,122.235,1.55655,0.7471,7.753,6.2057
2015/7/7,30.967,-,1.1034,122.72,1.55945,0.74955,7.7547,6.2093
2015/7/8,31.029,-,1.10115,122.015,1.5438,0.74175,7.75455,6.2096
2015/7/9,31.047,-,1.1101,121.395,1.53845,0.74845,7.75315,6.2075
2015/7/13,30.977,-,1.11365,122.63,1.5503,0.7448,7.7512,6.2093
2015/7/14,31.021,-,1.10035,123.315,1.5479,0.7423,7.7522,6.2079
2015/7/15,31.012,-,1.09895,123.445,1.564,0.74645,7.7515,6.2107
2015/7/16,31.083,-,1.09185,123.88,1.5612,0.7354,7.7508,6.2123
2015/7/17,31.12,-,1.08945,124.02,1.56315,0.7417,7.7507,6.2101
2015/7/20,31.342,5.043868,1.0858,124.19,1.55915,0.7379,7.7512,6.2139
2015/7/21,31.407,5.056401,1.08485,124.335,1.55835,0.73735,7.7509,6.21135
2015/7/22,31.352,5.047484,1.0941,123.755,1.56135,0.7406,7.7507,6.2114
2015/7/23,31.452,5.061036,1.10015,123.715,1.56615,0.74115,7.7509,6.21455
2015/7/24,31.53,5.067312,1.09495,123.96,1.54895,0.73045,7.7508,6.22225
2015/7/27,31.56,5.072197,1.11005,123.335,1.55115,0.7287,7.7504,6.22215
2015/7/28,31.575,5.078618,1.10595,123.665,1.5533,0.7297,7.751,6.21725
2015/7/29,31.523,5.070916,1.10485,123.685,1.55985,0.73125,7.7508,6.21645
2015/7/30,31.601,5.081125,1.0971,124.16,1.5606,0.7293,7.7512,6.2193
2015/7/31,31.682,5.091519,1.09365,124.215,1.5564,0.7274,7.7524,6.2225
2015/8/3,31.705,5.098735,1.096,124.17,1.56285,0.7289,7.7519,6.2182
2015/8/4,31.726,5.103508,1.09735,123.975,1.56025,0.7382,7.7531,6.2165
2015/8/5,31.75,5.105813,1.08635,124.405,1.55815,0.7368,7.7531,6.2184
2015/8/6,31.755,5.10614,1.08975,124.855,1.56065,0.732,7.7509,6.219
2015/8/7,31.77,5.110141,1.09315,124.81,1.55,0.737,7.752,6.21705
2015/8/10,31.76,5.109644,1.09725,124.485,1.5474,0.7376,7.75265,6.2157
2015/8/11,32.08,5.046954,1.10435,124.845,1.5603,0.7348,7.75585,6.3563
2015/8/12,32.465,4.951497,1.11365,124.425,1.5595,0.7309,7.7553,6.5566
2015/8/13,32.366,5.025469,1.11185,124.545,1.5624,0.7351,7.75265,6.4404
